Results Log
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 565

PR_AUC: 0.7579
ROC_AUC: 0.9173
F1: 0.7543
PRECISION: 0.8020
RECALL: 0.7119
ACCURACY: 0.9773
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 08:44:15.714344
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 566

PR_AUC: 0.9020
ROC_AUC: 0.9949
F1: 0.8630
PRECISION: 0.8640
RECALL: 0.8621
ACCURACY: 0.9866
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 08:54:49.945297
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 568

PR_AUC: 0.7672
ROC_AUC: 0.9176
F1: 0.7603
PRECISION: 0.8057
RECALL: 0.7197
ACCURACY: 0.9778
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-09 09:00:34.887933
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 570

PR_AUC: 0.3213
ROC_AUC: 0.7735
F1: 0.4788
PRECISION: 0.5012
RECALL: 0.4583
ACCURACY: 0.9511
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 09:00:42.162529
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 567

PR_AUC: 0.5257
ROC_AUC: 0.7843
F1: 0.5727
PRECISION: 0.7680
RECALL: 0.4566
ACCURACY: 0.9666
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 09:00:54.684243
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 571

PR_AUC: 0.7728
ROC_AUC: 0.9179
F1: 0.7663
PRECISION: 0.8282
RECALL: 0.7130
ACCURACY: 0.9787
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 09:01:33.964428
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 569

PR_AUC: 0.9074
ROC_AUC: 0.9951
F1: 0.8580
PRECISION: 0.8180
RECALL: 0.9021
ACCURACY: 0.9854
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 09:03:56.406494
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 573

PR_AUC: 0.5186
ROC_AUC: 0.7788
F1: 0.5615
PRECISION: 0.6798
RECALL: 0.4783
ACCURACY: 0.9634
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 09:17:35.089217
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 574

PR_AUC: 0.7736
ROC_AUC: 0.9173
F1: 0.7636
PRECISION: 0.8326
RECALL: 0.7052
ACCURACY: 0.9786
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 09:23:48.171574
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 572

PR_AUC: 0.9090
ROC_AUC: 0.9948
F1: 0.8650
PRECISION: 0.8679
RECALL: 0.8621
ACCURACY: 0.9868
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 09:32:43.686560
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 575

PR_AUC: 0.9007
ROC_AUC: 0.9948
F1: 0.8565
PRECISION: 0.8720
RECALL: 0.8415
ACCURACY: 0.9862
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 09:35:02.444218
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 577

PR_AUC: 0.7720
ROC_AUC: 0.9162
F1: 0.7612
PRECISION: 0.8134
RECALL: 0.7152
ACCURACY: 0.9780
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 09:35:12.436280
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 576

PR_AUC: 0.4523
ROC_AUC: 0.7794
F1: 0.5131
PRECISION: 0.5827
RECALL: 0.4583
ACCURACY: 0.9574
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 09:40:36.432317
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 579

PR_AUC: 0.5327
ROC_AUC: 0.7809
F1: 0.5746
PRECISION: 0.7002
RECALL: 0.4872
ACCURACY: 0.9647
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-09 09:41:41.945193
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 578

PR_AUC: 0.9038
ROC_AUC: 0.9947
F1: 0.8598
PRECISION: 0.8688
RECALL: 0.8509
ACCURACY: 0.9864
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 09:48:38.053844
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 580

PR_AUC: 0.7762
ROC_AUC: 0.9188
F1: 0.7679
PRECISION: 0.8421
RECALL: 0.7058
ACCURACY: 0.9791
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 09:52:28.320025
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 581

PR_AUC: 0.9043
ROC_AUC: 0.9947
F1: 0.8584
PRECISION: 0.8349
RECALL: 0.8832
ACCURACY: 0.9857
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 10:11:30.060295
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 582

PR_AUC: 0.5202
ROC_AUC: 0.7771
F1: 0.5645
PRECISION: 0.7823
RECALL: 0.4416
ACCURACY: 0.9666
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 10:31:54.981279
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 583

PR_AUC: 0.6940
ROC_AUC: 0.9138
F1: 0.7051
PRECISION: 0.7796
RECALL: 0.6435
ACCURACY: 0.9736
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-09 13:05:08.538312
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 53

PR_AUC: 0.8990
ROC_AUC: 0.9948
F1: 0.8612
PRECISION: 0.8464
RECALL: 0.8765
ACCURACY: 0.9862
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 13:06:01.609546
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 26

PR_AUC: 0.9054
ROC_AUC: 0.9949
F1: 0.8598
PRECISION: 0.8213
RECALL: 0.9021
ACCURACY: 0.9856
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 13:06:57.340701
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 59

PR_AUC: 0.8968
ROC_AUC: 0.9942
F1: 0.8644
PRECISION: 0.8449
RECALL: 0.8849
ACCURACY: 0.9864
THRESHOLD: 0.9394
---------------------------------------------
Timestamp: 2025-05-09 13:06:59.544949
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 56

PR_AUC: 0.9007
ROC_AUC: 0.9945
F1: 0.8607
PRECISION: 0.8622
RECALL: 0.8593
ACCURACY: 0.9864
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 13:11:01.032703
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 54

PR_AUC: 0.4717
ROC_AUC: 0.7742
F1: 0.5274
PRECISION: 0.6327
RECALL: 0.4522
ACCURACY: 0.9603
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 13:11:03.789995
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 58

PR_AUC: 0.7607
ROC_AUC: 0.9189
F1: 0.7511
PRECISION: 0.8027
RECALL: 0.7058
ACCURACY: 0.9771
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 13:11:31.722085
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 55

PR_AUC: 0.7637
ROC_AUC: 0.9167
F1: 0.7653
PRECISION: 0.8274
RECALL: 0.7119
ACCURACY: 0.9786
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 13:25:42.582957
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 57

PR_AUC: 0.5175
ROC_AUC: 0.7805
F1: 0.5663
PRECISION: 0.7382
RECALL: 0.4594
ACCURACY: 0.9656
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-09 13:35:13.280848
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 60

PR_AUC: 0.4783
ROC_AUC: 0.7758
F1: 0.5056
PRECISION: 0.5524
RECALL: 0.4661
ACCURACY: 0.9554
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 13:35:28.894196
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 61

PR_AUC: 0.7423
ROC_AUC: 0.9155
F1: 0.7336
PRECISION: 0.8151
RECALL: 0.6669
ACCURACY: 0.9763
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 13:38:05.539102
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 62

PR_AUC: 0.9007
ROC_AUC: 0.9948
F1: 0.8628
PRECISION: 0.8581
RECALL: 0.8676
ACCURACY: 0.9865
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 13:39:53.268476
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 63

PR_AUC: 0.5197
ROC_AUC: 0.7788
F1: 0.5694
PRECISION: 0.7579
RECALL: 0.4561
ACCURACY: 0.9662
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 13:44:11.456834
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 66

PR_AUC: 0.4629
ROC_AUC: 0.7792
F1: 0.5389
PRECISION: 0.6691
RECALL: 0.4511
ACCURACY: 0.9622
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 13:45:37.655653
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 64

PR_AUC: 0.7633
ROC_AUC: 0.9185
F1: 0.7518
PRECISION: 0.8542
RECALL: 0.6713
ACCURACY: 0.9783
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-09 13:45:40.073678
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 65

PR_AUC: 0.8966
ROC_AUC: 0.9945
F1: 0.8530
PRECISION: 0.8238
RECALL: 0.8843
ACCURACY: 0.9851
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 14:12:41.354301
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 67

PR_AUC: 0.7748
ROC_AUC: 0.9188
F1: 0.7696
PRECISION: 0.8329
RECALL: 0.7152
ACCURACY: 0.9790
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 15:25:46.053545
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 68

PR_AUC: 0.8984
ROC_AUC: 0.9937
F1: 0.8547
PRECISION: 0.8180
RECALL: 0.8949
ACCURACY: 0.9851
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 15:25:46.126032
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 69

PR_AUC: 0.4747
ROC_AUC: 0.7758
F1: 0.5184
PRECISION: 0.6345
RECALL: 0.4383
ACCURACY: 0.9601
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 15:26:24.557923
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 71

PR_AUC: 0.8963
ROC_AUC: 0.9944
F1: 0.8541
PRECISION: 0.8551
RECALL: 0.8532
ACCURACY: 0.9857
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 15:26:40.234524
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 70

PR_AUC: 0.7465
ROC_AUC: 0.9185
F1: 0.7333
PRECISION: 0.7631
RECALL: 0.7058
ACCURACY: 0.9749
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 17:26:29.270349
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 74

PR_AUC: 0.8983
ROC_AUC: 0.9943
F1: 0.8526
PRECISION: 0.8201
RECALL: 0.8877
ACCURACY: 0.9850
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 17:26:44.024844
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 76

PR_AUC: 0.7690
ROC_AUC: 0.9181
F1: 0.7648
PRECISION: 0.8377
RECALL: 0.7036
ACCURACY: 0.9788
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 17:26:57.517030
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 75

PR_AUC: 0.5349
ROC_AUC: 0.7815
F1: 0.5800
PRECISION: 0.8405
RECALL: 0.4427
ACCURACY: 0.9686
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 17:27:41.110950
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 77

PR_AUC: 0.8992
ROC_AUC: 0.9947
F1: 0.8595
PRECISION: 0.8499
RECALL: 0.8693
ACCURACY: 0.9861
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 17:28:27.043830
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
