Results Log
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 278

PR_AUC: 0.8959
ROC_AUC: 0.9942
F1: 0.8602
PRECISION: 0.8612
RECALL: 0.8593
ACCURACY: 0.9863
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-11 13:55:43.950640
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 280

PR_AUC: 0.7694
ROC_AUC: 0.9194
F1: 0.7595
PRECISION: 0.8046
RECALL: 0.7191
ACCURACY: 0.9777
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-11 14:11:31.504723
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 281

PR_AUC: 0.8991
ROC_AUC: 0.9940
F1: 0.8552
PRECISION: 0.8230
RECALL: 0.8899
ACCURACY: 0.9852
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-11 14:16:46.683943
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 282

PR_AUC: 0.5159
ROC_AUC: 0.7833
F1: 0.5638
PRECISION: 0.7628
RECALL: 0.4472
ACCURACY: 0.9661
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-11 14:19:28.234203
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 284

PR_AUC: 0.9046
ROC_AUC: 0.9948
F1: 0.8559
PRECISION: 0.8053
RECALL: 0.9132
ACCURACY: 0.9849
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-11 14:20:28.995031
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 285

PR_AUC: 0.5185
ROC_AUC: 0.7793
F1: 0.5668
PRECISION: 0.7930
RECALL: 0.4410
ACCURACY: 0.9670
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-11 14:20:38.922538
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 283

PR_AUC: 0.7585
ROC_AUC: 0.9180
F1: 0.7483
PRECISION: 0.7818
RECALL: 0.7175
ACCURACY: 0.9764
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-11 14:22:15.634474
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 287

PR_AUC: 0.9056
ROC_AUC: 0.9948
F1: 0.8587
PRECISION: 0.8694
RECALL: 0.8482
ACCURACY: 0.9863
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-11 14:22:56.608606
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 286

PR_AUC: 0.7700
ROC_AUC: 0.9205
F1: 0.7584
PRECISION: 0.8359
RECALL: 0.6941
ACCURACY: 0.9783
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-11 14:26:38.347409
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 288

PR_AUC: 0.4748
ROC_AUC: 0.7752
F1: 0.5288
PRECISION: 0.6423
RECALL: 0.4494
ACCURACY: 0.9608
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-11 14:43:59.369819
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 289

PR_AUC: 0.7725
ROC_AUC: 0.9185
F1: 0.7698
PRECISION: 0.8491
RECALL: 0.7041
ACCURACY: 0.9794
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-11 22:39:31.445371
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 297

PR_AUC: 0.4737
ROC_AUC: 0.7748
F1: 0.5038
PRECISION: 0.5357
RECALL: 0.4755
ACCURACY: 0.9541
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-11 22:40:02.006952
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 296

PR_AUC: 0.9056
ROC_AUC: 0.9947
F1: 0.8621
PRECISION: 0.8283
RECALL: 0.8988
ACCURACY: 0.9859
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-11 22:40:47.076652
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 295

PR_AUC: 0.7440
ROC_AUC: 0.9161
F1: 0.7263
PRECISION: 0.7475
RECALL: 0.7063
ACCURACY: 0.9739
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-11 22:41:22.318297
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 291

PR_AUC: 0.5342
ROC_AUC: 0.7814
F1: 0.5694
PRECISION: 0.8124
RECALL: 0.4383
ACCURACY: 0.9675
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-11 22:41:51.554337
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 290

PR_AUC: 0.9035
ROC_AUC: 0.9947
F1: 0.8609
PRECISION: 0.8417
RECALL: 0.8810
ACCURACY: 0.9861
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-11 22:41:55.453837
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 292

PR_AUC: 0.7738
ROC_AUC: 0.9220
F1: 0.7670
PRECISION: 0.8360
RECALL: 0.7086
ACCURACY: 0.9789
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-11 22:45:30.829394
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 294

PR_AUC: 0.5174
ROC_AUC: 0.7843
F1: 0.5565
PRECISION: 0.6664
RECALL: 0.4778
ACCURACY: 0.9627
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-11 22:45:36.826116
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 293

PR_AUC: 0.8937
ROC_AUC: 0.9943
F1: 0.8551
PRECISION: 0.8288
RECALL: 0.8832
ACCURACY: 0.9853
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-11 23:11:34.670412
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 299

PR_AUC: 0.8976
ROC_AUC: 0.9942
F1: 0.8527
PRECISION: 0.8195
RECALL: 0.8888
ACCURACY: 0.9850
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-11 23:13:23.516356
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 298

PR_AUC: 0.7586
ROC_AUC: 0.9187
F1: 0.7539
PRECISION: 0.8075
RECALL: 0.7069
ACCURACY: 0.9774
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-11 23:14:14.984343
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 301

PR_AUC: 0.7682
ROC_AUC: 0.9188
F1: 0.7603
PRECISION: 0.8194
RECALL: 0.7091
ACCURACY: 0.9781
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-11 23:14:34.780810
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 303

PR_AUC: 0.5344
ROC_AUC: 0.7783
F1: 0.5838
PRECISION: 0.8199
RECALL: 0.4533
ACCURACY: 0.9684
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-11 23:15:17.918402
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 302

PR_AUC: 0.8992
ROC_AUC: 0.9950
F1: 0.8632
PRECISION: 0.8431
RECALL: 0.8843
ACCURACY: 0.9863
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-11 23:20:37.823686
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 305

PR_AUC: 0.8993
ROC_AUC: 0.9946
F1: 0.8648
PRECISION: 0.8497
RECALL: 0.8804
ACCURACY: 0.9865
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-11 23:26:32.075296
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 304

PR_AUC: 0.7391
ROC_AUC: 0.9147
F1: 0.7226
PRECISION: 0.7470
RECALL: 0.6997
ACCURACY: 0.9737
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-11 23:34:53.002735
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 300

PR_AUC: 0.4745
ROC_AUC: 0.7801
F1: 0.5291
PRECISION: 0.6650
RECALL: 0.4394
ACCURACY: 0.9617
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-11 23:45:42.704602
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 306

PR_AUC: 0.5028
ROC_AUC: 0.7831
F1: 0.5580
PRECISION: 0.7313
RECALL: 0.4511
ACCURACY: 0.9650
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-11 23:46:01.576370
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 309

PR_AUC: 0.4804
ROC_AUC: 0.7787
F1: 0.5421
PRECISION: 0.7177
RECALL: 0.4355
ACCURACY: 0.9640
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-11 23:47:09.178007
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 308

PR_AUC: 0.9027
ROC_AUC: 0.9950
F1: 0.8510
PRECISION: 0.8726
RECALL: 0.8304
ACCURACY: 0.9858
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-11 23:47:55.813100
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 310

PR_AUC: 0.7690
ROC_AUC: 0.9184
F1: 0.7579
PRECISION: 0.7916
RECALL: 0.7269
ACCURACY: 0.9773
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-11 23:48:53.144641
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 307

PR_AUC: 0.7473
ROC_AUC: 0.9173
F1: 0.7374
PRECISION: 0.8369
RECALL: 0.6591
ACCURACY: 0.9770
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-11 23:55:11.471194
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 311

PR_AUC: 0.8985
ROC_AUC: 0.9945
F1: 0.8620
PRECISION: 0.8424
RECALL: 0.8826
ACCURACY: 0.9862
THRESHOLD: 0.9495
---------------------------------------------
