Results Log
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 494

PR_AUC: 0.9000
ROC_AUC: 0.9949
F1: 0.8602
PRECISION: 0.8400
RECALL: 0.8815
ACCURACY: 0.9860
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 15:49:57.906975
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 495

PR_AUC: 0.4709
ROC_AUC: 0.7763
F1: 0.5319
PRECISION: 0.6144
RECALL: 0.4689
ACCURACY: 0.9596
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 16:08:22.975099
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 496

PR_AUC: 0.7694
ROC_AUC: 0.9174
F1: 0.7613
PRECISION: 0.8616
RECALL: 0.6819
ACCURACY: 0.9791
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-10 16:16:31.962425
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 497

PR_AUC: 0.8992
ROC_AUC: 0.9949
F1: 0.8553
PRECISION: 0.8168
RECALL: 0.8977
ACCURACY: 0.9851
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 16:16:49.951800
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 498

PR_AUC: 0.5298
ROC_AUC: 0.7811
F1: 0.5729
PRECISION: 0.7920
RECALL: 0.4488
ACCURACY: 0.9672
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 16:18:13.065526
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 499

PR_AUC: 0.7741
ROC_AUC: 0.9197
F1: 0.7644
PRECISION: 0.8431
RECALL: 0.6991
ACCURACY: 0.9789
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 16:20:08.691701
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 500

PR_AUC: 0.9071
ROC_AUC: 0.9952
F1: 0.8645
PRECISION: 0.8230
RECALL: 0.9105
ACCURACY: 0.9860
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 16:21:31.096053
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 501

PR_AUC: 0.5361
ROC_AUC: 0.7828
F1: 0.5889
PRECISION: 0.8442
RECALL: 0.4522
ACCURACY: 0.9691
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 16:22:55.367166
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 503

PR_AUC: 0.9046
ROC_AUC: 0.9949
F1: 0.8637
PRECISION: 0.8486
RECALL: 0.8793
ACCURACY: 0.9864
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 16:25:28.590309
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 502

PR_AUC: 0.7574
ROC_AUC: 0.9186
F1: 0.7447
PRECISION: 0.8018
RECALL: 0.6952
ACCURACY: 0.9767
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 16:40:10.431031
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 504

PR_AUC: 0.5064
ROC_AUC: 0.7812
F1: 0.5440
PRECISION: 0.6375
RECALL: 0.4744
ACCURACY: 0.9611
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 16:50:51.962701
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 507

PR_AUC: 0.5221
ROC_AUC: 0.7819
F1: 0.5729
PRECISION: 0.7534
RECALL: 0.4622
ACCURACY: 0.9663
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 16:50:56.772881
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 505

PR_AUC: 0.7718
ROC_AUC: 0.9176
F1: 0.7634
PRECISION: 0.8790
RECALL: 0.6746
ACCURACY: 0.9795
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-10 16:52:29.583900
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 506

PR_AUC: 0.8937
ROC_AUC: 0.9945
F1: 0.8524
PRECISION: 0.8038
RECALL: 0.9071
ACCURACY: 0.9846
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 16:54:45.701023
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 508

PR_AUC: 0.7740
ROC_AUC: 0.9207
F1: 0.7604
PRECISION: 0.8123
RECALL: 0.7147
ACCURACY: 0.9779
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 16:56:52.808396
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 509

PR_AUC: 0.9039
ROC_AUC: 0.9944
F1: 0.8600
PRECISION: 0.8441
RECALL: 0.8765
ACCURACY: 0.9860
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 16:58:40.622917
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 510

PR_AUC: 0.4922
ROC_AUC: 0.7797
F1: 0.5461
PRECISION: 0.6754
RECALL: 0.4583
ACCURACY: 0.9627
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 17:00:08.762593
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 511

PR_AUC: 0.7124
ROC_AUC: 0.9156
F1: 0.7044
PRECISION: 0.7724
RECALL: 0.6474
ACCURACY: 0.9734
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-10 17:17:27.728405
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 512

PR_AUC: 0.9016
ROC_AUC: 0.9947
F1: 0.8575
PRECISION: 0.8419
RECALL: 0.8737
ACCURACY: 0.9858
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 17:24:47.217467
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 514

PR_AUC: 0.7564
ROC_AUC: 0.9179
F1: 0.7506
PRECISION: 0.8331
RECALL: 0.6830
ACCURACY: 0.9778
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-10 17:25:03.565787
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 513

PR_AUC: 0.4689
ROC_AUC: 0.7777
F1: 0.5143
PRECISION: 0.5823
RECALL: 0.4605
ACCURACY: 0.9574
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 17:30:02.053097
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 515

PR_AUC: 0.9011
ROC_AUC: 0.9946
F1: 0.8568
PRECISION: 0.8599
RECALL: 0.8537
ACCURACY: 0.9860
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 17:32:26.487789
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 516

PR_AUC: 0.4757
ROC_AUC: 0.7812
F1: 0.5537
PRECISION: 0.6819
RECALL: 0.4661
ACCURACY: 0.9632
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-10 17:35:30.483416
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 517

PR_AUC: 0.7723
ROC_AUC: 0.9193
F1: 0.7651
PRECISION: 0.8742
RECALL: 0.6802
ACCURACY: 0.9795
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 17:35:50.778830
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 519

PR_AUC: 0.5065
ROC_AUC: 0.7740
F1: 0.5525
PRECISION: 0.7059
RECALL: 0.4538
ACCURACY: 0.9640
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 17:36:00.481603
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 518

PR_AUC: 0.9083
ROC_AUC: 0.9952
F1: 0.8685
PRECISION: 0.8522
RECALL: 0.8854
ACCURACY: 0.9869
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 17:56:05.166304
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 520

PR_AUC: 0.7686
ROC_AUC: 0.9183
F1: 0.7599
PRECISION: 0.8662
RECALL: 0.6769
ACCURACY: 0.9791
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 17:58:09.747715
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 522

PR_AUC: 0.5268
ROC_AUC: 0.7847
F1: 0.5710
PRECISION: 0.7968
RECALL: 0.4449
ACCURACY: 0.9673
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 18:01:00.894504
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 521

PR_AUC: 0.9056
ROC_AUC: 0.9944
F1: 0.8705
PRECISION: 0.8679
RECALL: 0.8732
ACCURACY: 0.9873
THRESHOLD: 0.9394
---------------------------------------------
Timestamp: 2025-05-10 18:04:39.863488
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 523

PR_AUC: 0.7610
ROC_AUC: 0.9166
F1: 0.7442
PRECISION: 0.7756
RECALL: 0.7152
ACCURACY: 0.9759
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 18:04:58.161145
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 525

PR_AUC: 0.4980
ROC_AUC: 0.7783
F1: 0.5616
PRECISION: 0.7580
RECALL: 0.4461
ACCURACY: 0.9659
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 18:10:32.199904
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 526

PR_AUC: 0.7571
ROC_AUC: 0.9194
F1: 0.7480
PRECISION: 0.8610
RECALL: 0.6613
ACCURACY: 0.9782
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-10 18:10:52.718117
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 528

PR_AUC: 0.5195
ROC_AUC: 0.7843
F1: 0.5667
PRECISION: 0.7686
RECALL: 0.4488
ACCURACY: 0.9664
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 18:11:12.190509
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 527

PR_AUC: 0.9013
ROC_AUC: 0.9948
F1: 0.8591
PRECISION: 0.8318
RECALL: 0.8882
ACCURACY: 0.9857
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 18:31:44.139205
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 529

PR_AUC: 0.7670
ROC_AUC: 0.9182
F1: 0.7606
PRECISION: 0.8555
RECALL: 0.6846
ACCURACY: 0.9789
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 18:34:47.141373
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 530

PR_AUC: 0.9079
ROC_AUC: 0.9949
F1: 0.8602
PRECISION: 0.8720
RECALL: 0.8487
ACCURACY: 0.9865
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 18:36:10.147236
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 531

PR_AUC: 0.4971
ROC_AUC: 0.7778
F1: 0.5460
PRECISION: 0.6929
RECALL: 0.4505
ACCURACY: 0.9633
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 18:39:31.789828
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 532

PR_AUC: 0.7696
ROC_AUC: 0.9185
F1: 0.7679
PRECISION: 0.8435
RECALL: 0.7047
ACCURACY: 0.9791
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 18:40:13.933959
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 533

PR_AUC: 0.9078
ROC_AUC: 0.9949
F1: 0.8643
PRECISION: 0.8347
RECALL: 0.8960
ACCURACY: 0.9862
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 18:43:23.562518
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 535

PR_AUC: 0.7729
ROC_AUC: 0.9201
F1: 0.7656
PRECISION: 0.8444
RECALL: 0.7002
ACCURACY: 0.9790
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 18:46:29.912048
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 536

PR_AUC: 0.9035
ROC_AUC: 0.9950
F1: 0.8560
PRECISION: 0.8523
RECALL: 0.8598
ACCURACY: 0.9858
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 18:47:45.824017
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 534

PR_AUC: 0.5350
ROC_AUC: 0.7794
F1: 0.5773
PRECISION: 0.8372
RECALL: 0.4405
ACCURACY: 0.9684
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 19:06:55.238807
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 537

PR_AUC: 0.5253
ROC_AUC: 0.7788
F1: 0.5671
PRECISION: 0.7605
RECALL: 0.4522
ACCURACY: 0.9662
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 19:08:22.436988
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
