Results Log
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 347

PR_AUC: 0.9021
ROC_AUC: 0.9946
F1: 0.8553
PRECISION: 0.8267
RECALL: 0.8860
ACCURACY: 0.9853
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 06:55:47.830570
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 346

PR_AUC: 0.7709
ROC_AUC: 0.9176
F1: 0.7626
PRECISION: 0.8895
RECALL: 0.6674
ACCURACY: 0.9797
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-13 07:00:53.650504
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 350

PR_AUC: 0.9070
ROC_AUC: 0.9951
F1: 0.8693
PRECISION: 0.8447
RECALL: 0.8954
ACCURACY: 0.9868
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 07:06:57.151078
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 345

PR_AUC: 0.5307
ROC_AUC: 0.7820
F1: 0.5798
PRECISION: 0.7698
RECALL: 0.4650
ACCURACY: 0.9670
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 07:24:43.059603
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9052
ROC_AUC: 0.9952
F1: 0.7945
PRECISION: 0.6688
RECALL: 0.9783
ACCURACY: 0.9752
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 07:24:54.868165
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 351

PR_AUC: 0.5222
ROC_AUC: 0.7816
F1: 0.5759
PRECISION: 0.8089
RECALL: 0.4472
ACCURACY: 0.9678
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 07:25:32.652639
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9047
ROC_AUC: 0.9952
F1: 0.7932
PRECISION: 0.9118
RECALL: 0.7019
ACCURACY: 0.9821
THRESHOLD: 0.9899
---------------------------------------------
Timestamp: 2025-05-13 07:26:50.687838
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9049
ROC_AUC: 0.9952
F1: 0.7960
PRECISION: 0.9135
RECALL: 0.7052
ACCURACY: 0.9823
THRESHOLD: 0.9899
---------------------------------------------
Timestamp: 2025-05-13 07:27:06.693873
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9051
ROC_AUC: 0.9952
F1: 0.7969
PRECISION: 0.9131
RECALL: 0.7069
ACCURACY: 0.9824
THRESHOLD: 0.9899
---------------------------------------------
Timestamp: 2025-05-13 07:27:13.871228
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 352

PR_AUC: 0.7723
ROC_AUC: 0.9183
F1: 0.7641
PRECISION: 0.8202
RECALL: 0.7152
ACCURACY: 0.9784
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-13 07:29:00.955389
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9104
ROC_AUC: 0.9955
F1: 0.8348
PRECISION: 0.7337
RECALL: 0.9683
ACCURACY: 0.9812
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 07:31:19.089544
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9109
ROC_AUC: 0.9956
F1: 0.8374
PRECISION: 0.7370
RECALL: 0.9694
ACCURACY: 0.9816
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 07:55:29.489518
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9007
ROC_AUC: 0.9949
F1: 0.8586
PRECISION: 0.8294
RECALL: 0.8899
ACCURACY: 0.9856
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 07:59:17.961610
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9042
ROC_AUC: 0.9951
F1: 0.8600
PRECISION: 0.8641
RECALL: 0.8560
ACCURACY: 0.9864
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 08:00:28.261377
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9024
ROC_AUC: 0.9949
F1: 0.8570
PRECISION: 0.8660
RECALL: 0.8482
ACCURACY: 0.9861
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 08:01:16.510096
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9051
ROC_AUC: 0.9952
F1: 0.8602
PRECISION: 0.8035
RECALL: 0.9255
ACCURACY: 0.9853
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 08:03:22.455797
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9054
ROC_AUC: 0.9953
F1: 0.8665
PRECISION: 0.8229
RECALL: 0.9149
ACCURACY: 0.9862
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 08:13:14.684201
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9030
ROC_AUC: 0.9951
F1: 0.8648
PRECISION: 0.8234
RECALL: 0.9105
ACCURACY: 0.9861
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 08:14:25.177747
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9026
ROC_AUC: 0.9951
F1: 0.8652
PRECISION: 0.8215
RECALL: 0.9138
ACCURACY: 0.9861
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 08:28:59.790239
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.8360
ROC_AUC: 0.9900
F1: 0.7652
PRECISION: 0.6556
RECALL: 0.9188
ACCURACY: 0.9724
THRESHOLD: 0.9899
---------------------------------------------
Timestamp: 2025-05-13 08:33:03.328299
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.8648
ROC_AUC: 0.9925
F1: 0.8269
PRECISION: 0.7743
RECALL: 0.8871
ACCURACY: 0.9818
THRESHOLD: 0.9899
---------------------------------------------
Timestamp: 2025-05-13 08:36:06.501401
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.8759
ROC_AUC: 0.9929
F1: 0.8329
PRECISION: 0.7995
RECALL: 0.8693
ACCURACY: 0.9829
THRESHOLD: 0.9899
---------------------------------------------
Timestamp: 2025-05-13 08:37:29.835930
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9071
ROC_AUC: 0.9950
F1: 0.8595
PRECISION: 0.8283
RECALL: 0.8932
ACCURACY: 0.9857
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 08:49:42.986166
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.8398
ROC_AUC: 0.9901
F1: 0.7618
PRECISION: 0.6575
RECALL: 0.9055
ACCURACY: 0.9723
THRESHOLD: 0.9899
---------------------------------------------
Timestamp: 2025-05-13 08:50:32.237431
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9041
ROC_AUC: 0.9946
F1: 0.8625
PRECISION: 0.8387
RECALL: 0.8877
ACCURACY: 0.9861
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 08:52:49.460691
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9017
ROC_AUC: 0.9944
F1: 0.8486
PRECISION: 0.7994
RECALL: 0.9043
ACCURACY: 0.9842
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 08:57:58.749449
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9041
ROC_AUC: 0.9941
F1: 0.8489
PRECISION: 0.8690
RECALL: 0.8298
ACCURACY: 0.9855
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 08:58:41.584223
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9037
ROC_AUC: 0.9948
F1: 0.8606
PRECISION: 0.8261
RECALL: 0.8982
ACCURACY: 0.9858
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 09:00:57.750757
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9054
ROC_AUC: 0.9950
F1: 0.8611
PRECISION: 0.8391
RECALL: 0.8843
ACCURACY: 0.9860
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 09:07:22.865765
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9065
ROC_AUC: 0.9951
F1: 0.8626
PRECISION: 0.8380
RECALL: 0.8888
ACCURACY: 0.9861
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 09:10:44.872805
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9054
ROC_AUC: 0.9950
F1: 0.8643
PRECISION: 0.8422
RECALL: 0.8877
ACCURACY: 0.9864
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 09:29:49.777922
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.8944
ROC_AUC: 0.9939
F1: 0.8505
PRECISION: 0.8631
RECALL: 0.8382
ACCURACY: 0.9856
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 09:29:54.285583
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.8945
ROC_AUC: 0.9941
F1: 0.8505
PRECISION: 0.8614
RECALL: 0.8398
ACCURACY: 0.9855
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 09:38:22.473074
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.8957
ROC_AUC: 0.9943
F1: 0.8588
PRECISION: 0.8227
RECALL: 0.8982
ACCURACY: 0.9855
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 09:49:49.568941
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.8970
ROC_AUC: 0.9944
F1: 0.8563
PRECISION: 0.8281
RECALL: 0.8865
ACCURACY: 0.9854
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 09:56:55.341464
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.8970
ROC_AUC: 0.9943
F1: 0.8566
PRECISION: 0.8267
RECALL: 0.8888
ACCURACY: 0.9854
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 12:06:46.643104
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 361

PR_AUC: 0.7673
ROC_AUC: 0.9186
F1: 0.7566
PRECISION: 0.8169
RECALL: 0.7047
ACCURACY: 0.9778
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 12:08:37.702659
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 366

PR_AUC: 0.5257
ROC_AUC: 0.7803
F1: 0.5720
PRECISION: 0.7868
RECALL: 0.4494
ACCURACY: 0.9671
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 12:11:10.533699
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 367

PR_AUC: 0.7444
ROC_AUC: 0.9146
F1: 0.7372
PRECISION: 0.7650
RECALL: 0.7113
ACCURACY: 0.9752
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 12:37:06.792717
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 372

PR_AUC: 0.3634
ROC_AUC: 0.7749
F1: 0.5017
PRECISION: 0.5643
RECALL: 0.4516
ACCURACY: 0.9561
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 12:41:57.533792
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 374

PR_AUC: 0.8983
ROC_AUC: 0.9943
F1: 0.8560
PRECISION: 0.8369
RECALL: 0.8760
ACCURACY: 0.9856
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 12:43:51.437437
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 376

PR_AUC: 0.7652
ROC_AUC: 0.9179
F1: 0.7581
PRECISION: 0.8368
RECALL: 0.6930
ACCURACY: 0.9783
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 13:01:25.875382
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 369

PR_AUC: 0.5155
ROC_AUC: 0.7811
F1: 0.5606
PRECISION: 0.7418
RECALL: 0.4505
ACCURACY: 0.9654
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 13:07:26.693368
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
